DATE ,HABITAT,TRANSECT,Easting,Northing,COMPASS,Point,Species Code,Common Name,Scientific Name,Height,Comments,Comments 2 ,
5/10/2004,LM,4,562305,4219130,186,11.5,COCO,Brass buttons,Cotula coronopifolia,12,,,
5/10/2004,LM,4,562305,4219130,186,12,COCO,Brass buttons,Cotula coronopifolia,6,,,
5/10/2004,LM,4,562305,4219130,186,12.5,COCO,Brass buttons,Cotula coronopifolia,10,,,
5/10/2004,LM,4,562305,4219130,186,13,BARE,Bare Ground,N/A,,,,
5/10/2004,LM,4,562305,4219130,186,13.5,COCO,Brass buttons,Cotula coronopifolia,2,,,
5/10/2004,LM,4,562305,4219130,186,14,COCO,Brass buttons,Cotula coronopifolia,5,,,
5/10/2004,LM,4,562305,4219130,186,14.5,COCO,Brass buttons,Cotula coronopifolia,2,,,
5/10/2004,LM,4,562305,4219130,186,15,COCO,Brass buttons,Cotula coronopifolia,5,,,
5/10/2004,LM,4,562305,4219130,186,15.5,COCO,Brass buttons,Cotula coronopifolia,19,,,
5/10/2004,LM,4,562305,4219130,186,16,COCO,Brass buttons,Cotula coronopifolia,7,,,
5/10/2004,LM,4,562305,4219130,186,16.5,COCO,Brass buttons,Cotula coronopifolia,8,,,
5/10/2004,LM,4,562305,4219130,186,17,COCO,Brass buttons,Cotula coronopifolia,15,,,
5/10/2004,LM,4,562305,4219130,186,17.5,COCO,Brass buttons,Cotula coronopifolia,18,,,
5/10/2004,LM,4,562305,4219130,186,18,COCO,Brass buttons,Cotula coronopifolia,18,,,
5/10/2004,LM,4,562305,4219130,186,18.5,COCO,Brass buttons,Cotula coronopifolia,10,,,
5/10/2004,LM,4,562305,4219130,186,19,COCO,Brass buttons,Cotula coronopifolia,4,,,
5/10/2004,LM,4,562305,4219130,186,19.5,COCO,Brass buttons,Cotula coronopifolia,20,,,
5/10/2004,LM,4,562305,4219130,186,20,COCO,Brass buttons,Cotula coronopifolia,12,,,
5/10/2004,UP,3,562289,4218934,260,0,BARE,Bare Ground,N/A,,"moved, current location marsh plain",,
5/10/2004,UP,3,562289,4218934,260,0.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,1,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,1.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,2,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,2.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,3,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,3.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,4,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,4.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,5.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,6,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,6.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,7,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,7.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,8,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,8.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,9,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,9.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,10,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,10.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,11,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,11.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,12,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,12.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,13,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,13.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,14,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,14.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,15,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,15.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,16,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,16.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,17,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,17.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,18,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,18.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,19,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,19.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,3,562289,4218934,260,20,LITR,Dead and Standing,N/A,,,,
5/10/2004,MP,2,562132,4218953,87,0,COCO,Brass buttons,Cotula coronopifolia,3,,,
5/10/2004,MP,2,562132,4218953,87,0.5,COCO,Brass buttons,Cotula coronopifolia,4,,,
5/10/2004,MP,2,562132,4218953,87,1,COCO,Brass buttons,Cotula coronopifolia,5,,,
5/10/2004,MP,2,562132,4218953,87,1.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,8,,,
5/10/2004,MP,2,562132,4218953,87,2,COCO,Brass buttons,Cotula coronopifolia,12,,,
5/10/2004,MP,2,562132,4218953,87,2.5,SAVI,Pickleweed,Salicornia virginica,25,,,
5/10/2004,MP,2,562132,4218953,87,3,COCO,Brass buttons,Cotula coronopifolia,10,,,
5/10/2004,MP,2,562132,4218953,87,3.5,COCO,Brass buttons,Cotula coronopifolia,7,,,
5/10/2004,MP,2,562132,4218953,87,4,COCO,Brass buttons,Cotula coronopifolia,4,,,
5/10/2004,MP,2,562132,4218953,87,4.5,COCO,Brass buttons,Cotula coronopifolia,5,,,
5/10/2004,MP,2,562132,4218953,87,5,SAVI,Pickleweed,Salicornia virginica,18,,,
5/10/2004,MP,2,562132,4218953,87,5.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,12,,,
5/10/2004,MP,2,562132,4218953,87,6,COCO,Brass buttons,Cotula coronopifolia,3,,,
5/10/2004,MP,2,562132,4218953,87,6.5,SAVI,Pickleweed,Salicornia virginica,9,,,
5/10/2004,MP,2,562132,4218953,87,7,COCO,Brass buttons,Cotula coronopifolia,5,,,
5/10/2004,MP,2,562132,4218953,87,7.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,9,,,
5/10/2004,MP,2,562132,4218953,87,8,COCO,Brass buttons,Cotula coronopifolia,6,,,
5/10/2004,MP,2,562132,4218953,87,8.5,BARE,Bare Ground,N/A,,,,
5/10/2004,MP,2,562132,4218953,87,9,COCO,Brass buttons,Cotula coronopifolia,2,,,
5/10/2004,MP,2,562132,4218953,87,9.5,COCO,Brass buttons,Cotula coronopifolia,3,,,
5/10/2004,MP,2,562132,4218953,87,10,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,7,,,
5/10/2004,MP,2,562132,4218953,87,10.5,COCO,Brass buttons,Cotula coronopifolia,3,,,
5/10/2004,MP,2,562132,4218953,87,11,COCO,Brass buttons,Cotula coronopifolia,4,,,
5/10/2004,MP,2,562132,4218953,87,11.5,COCO,Brass buttons,Cotula coronopifolia,5,,,
5/10/2004,MP,2,562132,4218953,87,12,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,9,,,
5/10/2004,MP,2,562132,4218953,87,12.5,SAVI,Pickleweed,Salicornia virginica,12,,,
5/10/2004,MP,2,562132,4218953,87,13,BARE,Bare Ground,N/A,,,,
5/10/2004,MP,2,562132,4218953,87,13.5,SAVI,Pickleweed,Salicornia virginica,10,,,
5/10/2004,MP,2,562132,4218953,87,14,COCO,Brass buttons,Cotula coronopifolia,8,,,
5/10/2004,MP,2,562132,4218953,87,14.5,COCO,Brass buttons,Cotula coronopifolia,8,,,
5/10/2004,MP,2,562132,4218953,87,15,COCO,Brass buttons,Cotula coronopifolia,5,,,
5/10/2004,MP,2,562132,4218953,87,15.5,SAVI,Pickleweed,Salicornia virginica,44,,,
5/10/2004,MP,2,562132,4218953,87,16,SAVI,Pickleweed,Salicornia virginica,50,,,
5/10/2004,MP,2,562132,4218953,87,16.5,SAVI,Pickleweed,Salicornia virginica,22,,,
5/10/2004,MP,2,562132,4218953,87,17,BARE,Bare Ground,N/A,,,,
5/10/2004,MP,2,562132,4218953,87,17.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,MP,2,562132,4218953,87,18,BARE,Bare Ground,N/A,,,,
5/10/2004,MP,2,562132,4218953,87,18.5,SAVI,Pickleweed,Salicornia virginica,12,,,
5/10/2004,MP,2,562132,4218953,87,19,SAVI,Pickleweed,Salicornia virginica,5,,,
5/10/2004,MP,2,562132,4218953,87,19.5,SAVI,Pickleweed,Salicornia virginica,4,,,
5/10/2004,MP,2,562132,4218953,87,20,SAVI,Pickleweed,Salicornia virginica,3,,,
5/10/2004,HM,4,562095,4218448,110,0,BARE,Bare Ground,N/A,,"little distinction between marsh plain, moved becausewas in marsh plain, new coordinates",,
5/10/2004,HM,4,562095,4218448,110,0.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,1,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,1.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,2,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,2.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,3,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,3.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,,,
5/10/2004,HM,4,562095,4218448,110,4,SAVI,Pickleweed,Salicornia virginica,6,,,
5/10/2004,HM,4,562095,4218448,110,4.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,5,SAVI,Pickleweed,Salicornia virginica,12,,,
5/10/2004,HM,4,562095,4218448,110,5.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,6,BARE,Bare Ground,N/A,,around 6 patch of unknown succulent weed,,
5/10/2004,HM,4,562095,4218448,110,6.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,7,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,7.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,8,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,8.5,COCO,Brass buttons,Cotula coronopifolia,2,,,
5/10/2004,HM,4,562095,4218448,110,9,SAVI,Pickleweed,Salicornia virginica,20,,,
5/10/2004,HM,4,562095,4218448,110,9.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,10,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,10.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,11,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,11.5,SAVI,Pickleweed,Salicornia virginica,8,,,
5/10/2004,HM,4,562095,4218448,110,12,SAVI,Pickleweed,Salicornia virginica,8,,,
5/10/2004,HM,4,562095,4218448,110,12.5,SAVI,Pickleweed,Salicornia virginica,9,,,
5/10/2004,HM,4,562095,4218448,110,13,SAVI,Pickleweed,Salicornia virginica,6,,,
5/10/2004,HM,4,562095,4218448,110,13.5,SAVI,Pickleweed,Salicornia virginica,17,,,
5/10/2004,HM,4,562095,4218448,110,14,SAVI,Pickleweed,Salicornia virginica,3,,,
5/10/2004,HM,4,562095,4218448,110,14.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,15,SPMA,Sand spurrey,Spergularia Macrotheca,2,,,
5/10/2004,HM,4,562095,4218448,110,15.5,SAVI,Pickleweed,Salicornia virginica,3,,,
5/10/2004,HM,4,562095,4218448,110,16,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,16.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,17,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,17.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,18,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,18.5,SAVI,Pickleweed,Salicornia virginica,8,,,
5/10/2004,HM,4,562095,4218448,110,19,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,19.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,4,562095,4218448,110,20,COCO,Brass buttons,Cotula coronopifolia,2,,,
5/10/2004,UP,2,562022,4218932,268,0,BARE,Bare Ground,N/A,,changed to upland based on high water mark,,
5/10/2004,UP,2,562022,4218932,268,0.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,1,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,1.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,2,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,2.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,3,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,3.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,4,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,4.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,5.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,6,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,6.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,7,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,7.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,8,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,8.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,9,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,9.5,COCO,Brass buttons,Cotula coronopifolia,2,,,
5/10/2004,UP,2,562022,4218932,268,10,COCO,Brass buttons,Cotula coronopifolia,3,,,
5/10/2004,UP,2,562022,4218932,268,10.5,COCO,Brass buttons,Cotula coronopifolia,2,,,
5/10/2004,UP,2,562022,4218932,268,11,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,11.5,SAVI,Pickleweed,Salicornia virginica,2,,,
5/10/2004,UP,2,562022,4218932,268,12,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,12.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,13,COCO,Brass buttons,Cotula coronopifolia,2,,,
5/10/2004,UP,2,562022,4218932,268,13.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,14,COCO,Brass buttons,Cotula coronopifolia,2,,,
5/10/2004,UP,2,562022,4218932,268,14.5,COCO,Brass buttons,Cotula coronopifolia,3,,,
5/10/2004,UP,2,562022,4218932,268,15,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,15.5,SAVI,Pickleweed,Salicornia virginica,6,,,
5/10/2004,UP,2,562022,4218932,268,16,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,16.5,SAVI,Pickleweed,Salicornia virginica,2,,,
5/10/2004,UP,2,562022,4218932,268,17,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,17.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,18,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,18.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,19,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,6,,,
5/10/2004,UP,2,562022,4218932,268,19.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,2,562022,4218932,268,20,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,0,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,little distribution between HM and MP. Revisit elevation for site.,,
5/10/2004,HM,3,562041,4218957,41,0.5,COCO,Brass buttons,Cotula coronopifolia,4,patches of GRST,,
5/10/2004,HM,3,562041,4218957,41,1,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,1.5,COCO,Brass buttons,Cotula coronopifolia,3,,,
5/10/2004,HM,3,562041,4218957,41,2,COCO,Brass buttons,Cotula coronopifolia,5,,,
5/10/2004,HM,3,562041,4218957,41,2.5,COCO,Brass buttons,Cotula coronopifolia,4,,,
5/10/2004,HM,3,562041,4218957,41,3,COCO,Brass buttons,Cotula coronopifolia,12,,,
5/10/2004,HM,3,562041,4218957,41,3.5,COCO,Brass buttons,Cotula coronopifolia,3,,,
5/10/2004,HM,3,562041,4218957,41,4,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,13,,,
5/10/2004,HM,3,562041,4218957,41,4.5,COCO,Brass buttons,Cotula coronopifolia,7,,,
5/10/2004,HM,3,562041,4218957,41,5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,5.5,COCO,Brass buttons,Cotula coronopifolia,5,,,
5/10/2004,HM,3,562041,4218957,41,6,COCO,Brass buttons,Cotula coronopifolia,10,,,
5/10/2004,HM,3,562041,4218957,41,6.5,COCO,Brass buttons,Cotula coronopifolia,4,,,
5/10/2004,HM,3,562041,4218957,41,7,COCO,Brass buttons,Cotula coronopifolia,5,,,
5/10/2004,HM,3,562041,4218957,41,7.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,8,COCO,Brass buttons,Cotula coronopifolia,15,,,
5/10/2004,HM,3,562041,4218957,41,8.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,9,SAVI,Pickleweed,Salicornia virginica,15,,,
5/10/2004,HM,3,562041,4218957,41,9.5,COCO,Brass buttons,Cotula coronopifolia,10,,,
5/10/2004,HM,3,562041,4218957,41,10,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,10.5,COCO,Brass buttons,Cotula coronopifolia,8,,,
5/10/2004,HM,3,562041,4218957,41,11,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,11.5,COCO,Brass buttons,Cotula coronopifolia,13,,,
5/10/2004,HM,3,562041,4218957,41,12,COCO,Brass buttons,Cotula coronopifolia,3,,,
5/10/2004,HM,3,562041,4218957,41,12.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,13,COCO,Brass buttons,Cotula coronopifolia,4,,,
5/10/2004,HM,3,562041,4218957,41,13.5,COCO,Brass buttons,Cotula coronopifolia,13,,,
5/10/2004,HM,3,562041,4218957,41,14,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,14.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,15,COCO,Brass buttons,Cotula coronopifolia,12,,,
5/10/2004,HM,3,562041,4218957,41,15.5,COCO,Brass buttons,Cotula coronopifolia,15,,,
5/10/2004,HM,3,562041,4218957,41,16,COCO,Brass buttons,Cotula coronopifolia,4,,,
5/10/2004,HM,3,562041,4218957,41,16.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,17,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,17.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,18,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,18.5,COCO,Brass buttons,Cotula coronopifolia,7,,,
5/10/2004,HM,3,562041,4218957,41,19,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,3,562041,4218957,41,19.5,COCO,Brass buttons,Cotula coronopifolia,4,,,
5/10/2004,HM,3,562041,4218957,41,20,COCO,Brass buttons,Cotula coronopifolia,3,,,
5/10/2004,UP,1,561980,4218930,271,0,MEPO,California burrclover,Medicago polymorpha,1,moved up based on high water line,,
5/10/2004,UP,1,561980,4218930,271,0.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,4,,,
5/10/2004,UP,1,561980,4218930,271,1.5,MEPO,California burrclover,Medicago polymorpha,12,,,
5/10/2004,UP,1,561980,4218930,271,2,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,2.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,4,,,
5/10/2004,UP,1,561980,4218930,271,3,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,3.5,SPMA,Sand spurrey,Spergularia Macrotheca,2,,,
5/10/2004,UP,1,561980,4218930,271,4,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,4.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,5,MEPO,California burrclover,Medicago polymorpha,5,,,
5/10/2004,UP,1,561980,4218930,271,5.5,MEIN,Sour Clover,Melilotus Indica,4,,,
5/10/2004,UP,1,561980,4218930,271,6,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,6.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,7,MEIN,Sour Clover,Melilotus Indica,3,,,
5/10/2004,UP,1,561980,4218930,271,7.5,GRST,Gum-plant,Grindelia stricta,5,,,
5/10/2004,UP,1,561980,4218930,271,8,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,8.5,DUFF,Dead Not Standing,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,9,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,9.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,10,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,10.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,11,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,11.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,12,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,4,,,
5/10/2004,UP,1,561980,4218930,271,12.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,13,COCO,Brass buttons,Cotula coronopifolia,2,,,
5/10/2004,UP,1,561980,4218930,271,13.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,14,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,,,
5/10/2004,UP,1,561980,4218930,271,14.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,15,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,15.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,16,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,16.5,LITR,Dead and Standing,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,17,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,17.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,18,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,18.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,19,LITR,Dead and Standing,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,19.5,BARE,Bare Ground,N/A,,,,
5/10/2004,UP,1,561980,4218930,271,20,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,2,561950,4218943,331,0,COCO,Brass buttons,Cotula coronopifolia,2,soil black reduced,,
5/10/2004,HM,2,561950,4218943,331,0.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,2,561950,4218943,331,1,COCO,Brass buttons,Cotula coronopifolia,14,,,
5/10/2004,HM,2,561950,4218943,331,1.5,COCO,Brass buttons,Cotula coronopifolia,22,,,
5/10/2004,HM,2,561950,4218943,331,2,COCO,Brass buttons,Cotula coronopifolia,20,,,
5/10/2004,HM,2,561950,4218943,331,2.5,COCO,Brass buttons,Cotula coronopifolia,19,,,
5/10/2004,HM,2,561950,4218943,331,3,COCO,Brass buttons,Cotula coronopifolia,19,,,
5/10/2004,HM,2,561950,4218943,331,3.5,COCO,Brass buttons,Cotula coronopifolia,17,,,
5/10/2004,HM,2,561950,4218943,331,4,COCO,Brass buttons,Cotula coronopifolia,13,,,
5/10/2004,HM,2,561950,4218943,331,4.5,COCO,Brass buttons,Cotula coronopifolia,15,,,
5/10/2004,HM,2,561950,4218943,331,5,ALGG,Green Algae,N/A,,,,
5/10/2004,HM,2,561950,4218943,331,5.5,COCO,Brass buttons,Cotula coronopifolia,12,,,
5/10/2004,HM,2,561950,4218943,331,6,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,2,561950,4218943,331,6.5,COCO,Brass buttons,Cotula coronopifolia,10,,,
5/10/2004,HM,2,561950,4218943,331,7,COCO,Brass buttons,Cotula coronopifolia,12,,,
5/10/2004,HM,2,561950,4218943,331,7.5,COCO,Brass buttons,Cotula coronopifolia,20,,,
5/10/2004,HM,2,561950,4218943,331,8,COCO,Brass buttons,Cotula coronopifolia,22,,,
5/10/2004,HM,2,561950,4218943,331,8.5,COCO,Brass buttons,Cotula coronopifolia,17,,,
5/10/2004,HM,2,561950,4218943,331,9,COCO,Brass buttons,Cotula coronopifolia,3,,,
5/10/2004,HM,2,561950,4218943,331,9.5,COCO,Brass buttons,Cotula coronopifolia,22,,,
5/10/2004,HM,2,561950,4218943,331,10,COCO,Brass buttons,Cotula coronopifolia,17,,,
5/10/2004,HM,2,561950,4218943,331,10.5,COCO,Brass buttons,Cotula coronopifolia,20,,,
5/10/2004,HM,2,561950,4218943,331,11,COCO,Brass buttons,Cotula coronopifolia,19,,,
5/10/2004,HM,2,561950,4218943,331,11.5,COCO,Brass buttons,Cotula coronopifolia,18,,,
5/10/2004,HM,2,561950,4218943,331,12,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,2,561950,4218943,331,12.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,2,561950,4218943,331,13,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,2,561950,4218943,331,13.5,BARE,Bare Ground,N/A,,,,
5/10/2004,HM,2,561950,4218943,331,14,COCO,Brass buttons,Cotula coronopifolia,19,,,
